ID Date "Start time" "End time" Time "Agenda item" "Case no" "Case type" "Agenda title" "Subject 1" "Subject 2" Name Gender Party Role Title Birth Age Text
20161208135000 2016-12-08 13:50:00 13:50:12 12 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "tak til ordføreren. den næste i ordførerrækken er hr. naser khader, det konservative folkeparti."
20161208135012 2016-12-08 13:50:12 13:55:21 309 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Naser Khader" Male KF medlem nil 1963-08-28 53 "det kommunistiske kina er ikke blot verdens største land, men også blandt de lande i verden, hvor der foregår flest menneskerettighedskrænkelser. de seneste årtiers økonomiske liberalisering er kun i begrænset omfang kommet de fleste kinesere til gode. ifølge amnesty international og andre menneskerettighedsorganisationer er der mange menneskerettighedsproblemer i kina, bl.a. dødsstraf og heraf diskussionen om organtyveri, tvangsarbejde, tilbageholdelse under tortur, krænkelse af ytrings- og pressefriheden og krænkelse af religionsfriheden. ufrivillig organdonation skal selvfølgelig fordømmes og fordømmes højlydt, hvorend det sker, fordi det er en krænkelse af vores grundlæggende frihedsrettigheder. vi skal som et demokrati og som demokrater – det er et vilkår – være med til at udbrede de grundlæggende frihedsrettigheder, og derfor skal vi helt i tråd med udenrigsministerens tale bruge vores diplomatiske relationer til at kritisere krænkelser af frihedsrettighederne, hvorend de måtte ske. for udgangspunktet må altid være, at et menneske selv kan bestemme over eget liv, egen krop og seksualitet, ægteskab, fremtid og også over egne kropsorganer. det skal gælde globalt, og også når man sidder på dødsgangen i kina. kina har haft en forfærdelig praksis med organhøst blandt fanger på dødsgangene. det giver sig selv, at det er dybt forkasteligt og skal fordømmes, at en stat vælger at tvangsdonere indsattes organer. kina har siden den 1. januar 2015 sagt, at der ikke foregår ufrivillig organtransplantation, og det er blevet forbudt at transplantere uden samtykke. det er godt, fordi det betyder, at personer, der gør sig skyldige i tvangstransplantationer, skal og kan straffes, men vi skal selvfølgelig følge med i, om forbuddet mod ufrivillig organdonation efterleves. i det hele taget er det klart, at det på alle områder er uhensigtsmæssigt, at en stat føler, at den råder over, hvilke personer der skal have hvilke organer. bare for at nævne et enkelt problem har der ifølge the economist været eksempler på, at timingen for henrettelser har skullet imødekomme efterspørgslen efter organer. forestil jer, at der pludselig opstår et behov for flere organer, og at man derfor må overveje at henrette flere af dem, der ellers bare skulle have haft en hård straf. det er totalt uacceptabelt, at en stat aktivt omfordeler organer mellem borgere uden deres samtykke. organhøsten vidner om, at kina har problemer med frihedsrettighederne, ja, den kinesiske stat har grundlæggende haft et problem med, at ethvert menneske har værdi, og at ethvert menneske har ret til sin egen krop. vi i den frie verden ved godt, at man ikke mister retten til sin egen krop, bare fordi man sidder på dødsgangen. derfor er det også os, der skal være dem, der råber højest, hvad angår de grundlæggende frihedsrettigheder, og dem skal vi kæmpe for globalt, og det skal vi bl.a. gøre, ved at vi, når vi møder disse regimer i møder, skal tage den kritiske dialog bogstaveligt. vi skal fordømme krænkelsen af dem, og vi skal kritisere, hvis et land systematisk udvikler en praksis, der forgriber sig på dets borgere. at prædike frihedsrettigheder i verden er som sagt et vilkår for demokratier, og det skal vi blive ved med at gøre. det handler i afgørende grad om at beskytte mennesker imod statslige overgreb. derfor er jeg også glad for, at udenrigsministeren agter at bruge sin diplomatiske position til at rejse menneskerettighedsspørgsmålet, når han besøger de lande, der har problemer med at efterleve menneskerettighederne, for vi skal nemlig ikke respektere kulturer, religioner og stater, der undertrykker frihedsrettighederne. vi skal ikke respektere kulturer, religioner og stater, der undertrykker retten til at bestemme over eget liv, egen krop og seksualitet, ægteskab og fremtid, og derfor skal vi overalt, hvor vi ved at det foregår, være stærkt kritiske. så jeg sætter min lid til vores udenrigsminister og til, at han, når han mødes med disse regimer, taler med store bogstaver og tager den kritiske dialog meget, meget bogstaveligt. tak."
20161208135521 2016-12-08 13:55:21 13:55:25 4 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "tak til ordføreren. der er et par korte bemærkninger. først er det hr. kenneth kristensen berth, dansk folkeparti. værsgo."
20161208135525 2016-12-08 13:55:25 13:56:01 36 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Kenneth Kristensen Berth" Male DF medlem nil 1977-02-03 39 "tak til ordføreren. jeg kunne i virkeligheden godt tænke mig at vide, hvor stor værdi hr. naser khader tillægger det, at der er truffet sådan en beslutning i kina. for hr. naser khader ved jo ganske meget om diktaturer, særlig i mellemøsten, og der træffes jo givetvis også politiske beslutninger, og nogle af dem givetvis også på skrømt, og derfor kunne jeg egentlig godt tænke mig at vide, hvor meget værdi hr. naser khader tillægger sådan en beslutning i det kinesiske regime."
20161208135601 2016-12-08 13:56:01 13:56:03 2 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ordføreren.
20161208135603 2016-12-08 13:56:03 13:56:52 49 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Naser Khader" Male KF medlem nil 1963-08-28 53 "det er jo en forfærdelig beslutning at træffe at stjæle ens borgeres organer, borgere, der er dødsdømt. det kan da ikke fordømmes nok. samtidig siger de, at man skal stoppe det, at man skal gøre noget ved det, og derfor har de selv indført en lov, der siger, at det fremover ikke må være tilladt. og der siger jeg, at det er vores opgave at følge med i, at loven bliver overholdt, og samtidig skal vi, når vi mødes med dem, ikke kun udenrigsministeren, men også forskellige udvalg, der rejser til kina og andre steder, nævne de her ting. jeg kan huske, at da vi for nogle år siden var med europaudvalget i kina, diskuterede vi også menneskerettighederne med de kinesiske værter, og det skal vi blive ved med at gøre fremover."
20161208135652 2016-12-08 13:56:52 13:56:54 2 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ordføreren.
20161208135654 2016-12-08 13:56:54 13:57:47 53 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Kenneth Kristensen Berth" Male DF medlem nil 1977-02-03 39 "jo, men jeg synes jo, det er meget afgørende med den her tillid – kan man tillægge en beslutning truffet af det kinesiske regime vægt? altså, kan man stole på det? kan man i særdeleshed stole på det, når det er sådan, at kina jo, efter at de indførte den her regel, den 1. januar 2015, har tilkendegivet, at fanger – folk, der sidder i laogai, altså i fængslerne derovre – også er borgere, og at de derfor også kan beslutte sig for at give deres organer væk? tror hr. naser khader på, at en fange i en kinesisk lejr sådan frit beslutter sig for, at nu vil han gerne give sine organer væk? tror hr. naser khader på det?"
20161208135747 2016-12-08 13:57:47 13:57:48 1 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ordføreren.
20161208135748 2016-12-08 13:57:48 13:58:07 19 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Naser Khader" Male KF medlem nil 1963-08-28 53 "jeg tror ikke på ret meget, der foregår under tortur, og det foregår der også i de kinesiske fængsler. som udgangspunkt er jeg skeptisk over for ting, der bliver sagt under fængselsophold under tortur."
20161208135807 2016-12-08 13:58:07 13:58:11 4 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "tak. den næste spørger er hr. nikolaj villumsen, enhedslisten."
20161208135811 2016-12-08 13:58:11 13:59:07 56 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Nikolaj Villumsen" Male EL medlem nil 1983-02-28 33 "tak for det. jeg er meget enig i, at der skal føres en kritisk dialog med regimet i kina, ligesom der bør gøres med en lang række andre regimer, der krænker menneskerettighederne, rundtomkring i verden. hr. naser khader sagde, at danmark skulle prædike frihedsrettigheder. jeg vil måske mere sige, at vi skal forsvare grundlæggende frihedsrettigheder og menneskerettigheder, da jeg ser dem som værende grundlæggende for alle mennesker. men det er nu ikke det, jeg har skrevet mig på for ligesom at diskutere med hr. naser khader. det, jeg godt kunne tænke mig at høre fra hr. naser khader, er: hånden på hjertet, synes hr. naser khader, at det forslag til vedtagelse, som regeringen foreslår, er stærkt nok, i betragtning af den voldsomme undertrykkelse, der foregår i kina lige nu?"
20161208135907 2016-12-08 13:59:07 13:59:09 2 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ordføreren.
20161208135909 2016-12-08 13:59:09 14:00:26 77 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Naser Khader" Male KF medlem nil 1963-08-28 53 "spørgeren og jeg var sammen i iran, og der tog vi den kritiske dialog bogstaveligt og gik til den. det mener jeg alle mf'er bør gøre, når vi er ude at rejse og mødes med de der regimer. vi skal gentage igen og igen og skære ud i pap, at man er nødt til at respektere de grundlæggende frihedsrettigheder uanset kultur og religion, og det skal vi blive ved med at gøre. hvordan kan vi i forhold til den konkrete sag nå frem til at hindre, at det sker fremover? der er jeg overbevist om, at det, der står i forslaget til vedtagelse, er rigtigt set, i retning af at få kineserne overbevist om at overholde de der rettigheder, i stedet for bare at erklære krig mod dem. det kan vi jo ikke. vi bruger de redskaber, vi nu engang har, og det er bl.a., at vi går til den, når du og jeg mødes med dem, og at vores udenrigsminister og statsminister, når de mødes med dem, gentager det, og at respekten for menneskerettighederne er et fast punkt på dagsordenen."
20161208140026 2016-12-08 14:00:26 14:00:30 4 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 spørgeren.
20161208140030 2016-12-08 14:00:30 14:01:06 36 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Nikolaj Villumsen" Male EL medlem nil 1983-02-28 33 "nu er der heldigvis ingen, der foreslår at gå i krig mod kina. det ville vi i hvert fald på ingen måde fra enhedslistens side kunne støtte, hvis det var tilfældet. det er jo heller ikke det, der er tilfældet her. situationen er jo den, at der er to forslag til vedtagelse, og det ene indeholder en meget klar kritik – det er enhedslisten med til at fremsætte sammen med alternativet og dansk folkeparti, og det synes jeg er positivt – og så er der et forslag, hvor store dele af teksten, hvis jeg skal være helt ærlig, bliver brugt på at undskylde, at man overhovedet tillader sig at sige noget kritisk. er det virkelig tilstrækkeligt?"
20161208140106 2016-12-08 14:01:06 14:01:09 3 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ordføreren.
20161208140109 2016-12-08 14:01:09 14:01:25 16 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Naser Khader" Male KF medlem nil 1963-08-28 53 "jeg har også sympati for oppositionens forslag til vedtagelse. det er meget idealistisk. realpolitisk er vores forslag til vedtagelse, som vi bakker hundrede procent op om, det, der fremmer den sag bedst."
20161208140125 2016-12-08 14:01:25 14:01:34 9 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "vi sigter tak til ordføreren. den næste i rækken er udenrigsministeren."
20161208140134 2016-12-08 14:01:34 14:04:17 163 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Anders Samuelsen" Male LA minister Udenrigsministeren 1967-08-01 49 "tak for det, og tak for en god og åbenhjertig debat om et meget, meget alvorligt emne. jeg er glad for, at det ser ud, som om at der er bred opbakning bag, at folketinget udtaler sin klare afstandtagen fra alle former for tvungen transplantation af organer, og at der også ligger en opfordring til regeringen om at være med til at modvirke den praksis, hvorend den måtte foregå. det synes jeg er et vigtigt signal at sende fra folketingets side, og regeringen vil lægge sig i selen for at leve op til den opgave, vi får. jeg synes også, det har været vigtigt at få en debat om, hvordan man bedst fremmer det, som vi alle sammen ønsker og har som mål, nemlig at der bliver taget et opgør, uanset hvor det er henne, med tvungen organtransplantation, og at det konkret i forholdet til kina betyder, at vi vælger den strategi, at vi fortsætter med at have en dialog med kina, og at vi som hidtil også tager spørgsmål om menneskerettigheder op, når vi har en dialog med kina. det synes jeg er to gode konklusioner på den her debat, og det vil jeg tage med mig videre herfra. der har været et par enkelte konkrete spørgsmål til mig. det ene var, hvordan jeg vil forhindre, at danske patienter bliver involveret i den praksis, som måtte være til stede, hvis den er til stede, og hvis man kan dokumentere det. og der må jeg bare sige, at det spørgsmål vil jeg overlade til sundhedsministeren at forholde sig til. det kan jeg ikke gøre. og som det andet er der blevet spurgt til, hvordan jeg har det med uafhængige undersøgelser, i forhold til spørgsmål som er rejst her. det vil jeg selvfølgelig understøtte og bakke op, hvis det er muligt at lave den slags undersøgelser. men jeg må også rejse det flag at sige, at sandsynligheden for, at det kan lade sig gøre at komme igennem med at lave uafhængige undersøgelser af det her spørgsmål, ikke er særlig stor. vi har erfaringer. røde kors har bl.a. forsøgt uden held."
20161208140417 2016-12-08 14:04:17 14:04:23 6 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "tak til udenrigsministeren. jeg har tre spørgere. den første er hr. kenneth kristensen berth, dansk folkeparti. værsgo."
20161208140423 2016-12-08 14:04:23 14:05:29 66 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Kenneth Kristensen Berth" Male DF medlem nil 1977-02-03 39 "tak for det. jeg synes i hvert fald, at vi i den her debat har kunnet se, at der er en forskel på regeringen og liberal alliance, for hvis man hørte hr. henrik dahls indlæg på vegne af liberal alliance og sammenlignede det med udenrigsministerens indlæg, så er der himmelvid forskel. jeg må sige, at der kan jeg bedre lide udenrigsministerens tilgang til det her. måske er det, fordi hr. jan e. jørgensen og venstre har været inde og presse lidt i den rigtige retning. det kan man jo altid håbe på. jeg bliver nødt til at stille et enkelt spørgsmål til udenrigsministeren. det går i al sin enkelhed på, at der nu kommer en vedtagelse på tirsdag, når vi skal stemme om det her. og hvad vil udenrigsministeren så konkret bruge den vedtagelse til? er det sådan, at udenrigsministeren vil kalde den kinesiske ambassadør ind på udenrigsministerens kontor og gøre vedkommende opmærksom på, at der er den her vedtagelse? så hvad er det konkret, som man kan forvente udenrigsministeren vil foretage sig i lyset af den vedtagelse?"
20161208140529 2016-12-08 14:05:29 14:05:32 3 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ministeren.
20161208140532 2016-12-08 14:05:32 14:06:38 66 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Anders Samuelsen" Male LA minister Udenrigsministeren 1967-08-01 49 "hvorvidt der er et forsøg på at etablere en eller anden forskel mellem en konkret analyse foretaget af liberal alliances ordfører og så det, som jeg siger her fra talerstolen, vil jeg egentlig slet ikke gå ind i. jeg vil bare konstatere, at liberal alliances ordfører i samarbejde med de andre ordførere har taget aktivt del i at få formuleret præcis det forslag til vedtagelse, som ligger her, og at den vedtagelse, som der er lagt op til her, synes jeg er en rigtig fin vedtagelse, fordi den præcis understreger, at vi skal tage afstand fra det, når tvungen transplantation foregår, og at vi skal fortsætte – og det er så svaret på spørgsmål 2 – ad den vej, som vi har gjort hidtil, og som vi også tror på har været medvirkende årsag til de forbedringer, som der trods alt også er set i forhold til menneskerettighedssituationen på udvalgte områder i kina. det går faktisk den rigtige vej, nemlig gennem den dialog, som man har med de kinesiske myndigheder, når man møder dem."
20161208140638 2016-12-08 14:06:38 14:06:41 3 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 spørgeren.
20161208140641 2016-12-08 14:06:41 14:07:14 33 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Kenneth Kristensen Berth" Male DF medlem nil 1977-02-03 39 "nu er det jo en mulighed, at jeg tager fejl, men for mig lød det, som om at ministeren sådan set ikke ville gøre så meget andet end at lægge den vedtagelse ned i høkassen og så lade den ligge og simre der og så måske på et eller andet tidspunkt tage den op, hvis ministeren skulle komme i nærheden af en kinesisk embedsmand. jeg må bare sige, at nu er der jo en vedtagelse fra folketinget. den synes jeg jo som udgangspunkt ministeren bør agere på. så hvad er det konkret lige nu og her, ministeren vil foretage sig på baggrund af den vedtagelse, der er kommet?"
20161208140714 2016-12-08 14:07:14 14:07:17 3 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ministeren.
20161208140717 2016-12-08 14:07:17 14:08:03 46 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Anders Samuelsen" Male LA minister Udenrigsministeren 1967-08-01 49 "jeg synes sådan set, at jeg har svaret. første gang, jeg møder kinesiske kolleger, vil den dialog fortsætte, som har været hidtil, og som jo højst sandsynligt har været medvirkende til at give de resultater og de forbedringer, som vi har set på udvalgte områder i forhold til menneskerettighederne. det er også det, der står i det, der er lagt op til som vedtagelse, nemlig at folketinget lægger vægt på, at det strategiske partnerskab med kina fortsætter, og at vi under det også ser det samarbejde og den ligeværdige dialog baseret på gensidig respekt – for nu at læse direkte op fra vedtagelsen. det er det, der skal fortsætte."
20161208140803 2016-12-08 14:08:03 14:08:08 5 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "tak. den næste spørger er hr. nick hækkerup, socialdemokratiet."
20161208140808 2016-12-08 14:08:08 14:08:42 34 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Nick Hækkerup" Male S medlem nil 1968-04-03 48 "af alle os, der er her i salen i dag, og muligvis af alle danskere overhovedet har udenrigsministeren det privilegium at være den, der sidder i det højeste udkigstårn og kigger ud på verden og kan vurdere, hvordan situationen er, samt have den mest konsoliderede viden at stå på. med den viden og med de muligheder er det så udenrigsministerens vurdering, at der finder tvungen organtransplantation sted i kina i dag?"
20161208140842 2016-12-08 14:08:42 14:08:45 3 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ministeren.
20161208140845 2016-12-08 14:08:45 14:09:10 25 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Anders Samuelsen" Male LA minister Udenrigsministeren 1967-08-01 49 "for et par uger siden fik jeg at vide, at jeg sad i et højt træ. nu kan jeg så høre, at jeg har fået en endnu bedre udsigtspost. jeg er faktisk enig med spørgeren i, at jeg er kommet endnu højere op, og det er jo ikke dårligt – det er det i hvert fald ikke, hvis man skal forsøge at danne sig overblik. jeg har lige sat mig i stolen, og jeg har ikke noget at tilføje i forhold til det, jeg sagde i min tale."
20161208140910 2016-12-08 14:09:10 14:09:13 3 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 spørgeren.
20161208140913 2016-12-08 14:09:13 14:09:34 21 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Nick Hækkerup" Male S medlem nil 1968-04-03 48 "det er fair nok – givet, hvor nytiltrådt ministeren er. men vil ministeren så fremadrettet prøve at følge med i og vurdere, om der finder ufrivillig organtransplantation sted i kina?"
20161208140934 2016-12-08 14:09:34 14:09:37 3 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ministeren.
20161208140937 2016-12-08 14:09:37 14:10:26 49 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Anders Samuelsen" Male LA minister Udenrigsministeren 1967-08-01 49 "det ligger så i forlængelse af det svar, som jeg gav til ordføreren for alternativet. der understregede jeg, at vi gerne understøtter det, hvis der er mulighed for at få lavet uafhængige undersøgelser. det er sådan, at det indtil nu hverken for internationale organisationer, danmark eller andre lande har været muligt at indsamle konsoliderede oplysninger, som verificerer, at det årlige antal transplantationer er tilsvarende eller højere end det, som de kinesiske myndigheder sætter det til, jævnfør den debat, som også er blevet rejst af dansk folkepartis ordfører. det er det, jeg kan sige på nuværende tidspunkt."
20161208141025 2016-12-08 14:10:25 14:10:29 4 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "tak. den næste spørger er hr. nikolaj villumsen, enhedslisten."
20161208141029 2016-12-08 14:10:29 14:11:01 32 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Nikolaj Villumsen" Male EL medlem nil 1983-02-28 33 "tak for det. grundlæggende har vi jo i dag diskuteret to forslag til vedtagelse, der skal stemmes om i morgen. der er et fra regeringen, som udenrigsministeren selvfølgelig står på mål for, og så er der et fra enhedslisten, alternativet og dansk folkeparti. det forlød fra liberal alliances ordfører, at det ville være skadeligt for danskerne, hvis det andet forslag, vores forslag til vedtagelse, blev vedtaget. er det korrekt? vil det være skadeligt for danskerne, hvis det bliver vedtaget?"
20161208141101 2016-12-08 14:11:01 14:11:06 5 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ministeren.
20161208141106 2016-12-08 14:11:06 14:12:05 59 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Anders Samuelsen" Male LA minister Udenrigsministeren 1967-08-01 49 "det vil jo afhænge af, hvad konsekvensen ville være af, at man vedtog forslaget til vedtagelse – selvfølgelig. men liberal alliances ordfører henviste jo bl.a. til, hvad vi har set med hensyn til indien og de reaktioner, der har været fra indisk side i forhold til en helt konkret sag fra dansk side og en måde, som vi har ageret på fra dansk side. jeg kan ikke sige noget om, præcis hvad konsekvensen ville være. jeg tror bare, at det er meget præcist sagt, også af liberal alliances ordfører, at hvis man vil andet end at lave værdipolitiske markeringer i folketinget, men faktisk gerne vil flytte noget i kina, så er det rigtige at forfølge det spor, som et bredt flertal af folketinget har lagt op til at vi forfølger, nemlig det spor, som har været en del af årsagen til, at der trods alt er sket forbedringer på visse områder af menneskerettighederne i kina. det tror jeg er den rigtige konklusion."
20161208141205 2016-12-08 14:12:05 14:12:07 2 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 spørgeren.
20161208141207 2016-12-08 14:12:07 14:12:36 29 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Nikolaj Villumsen" Male EL medlem nil 1983-02-28 33 "det er klart, at vi som ordførere jo kan forestille os alle mulige ting og alle mulige scenarier, der kunne ske i kina og i alle mulige andre lande, men nu er det jo sådan, at udenrigsministeren er udenrigsminister, og derfor kunne jeg godt tænke mig et klart svar fra udenrigsministeren: er der grund til at antage, at vedtages dansk folkeparti, enhedslisten og alternativets forslag i morgen, vil det skade danskerne – ja eller nej?"
20161208141236 2016-12-08 14:12:36 14:12:38 2 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ministeren.
20161208141238 2016-12-08 14:12:38 14:12:45 7 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Anders Samuelsen" Male LA minister Udenrigsministeren 1967-08-01 49 "der er i hvert fald stor grund til at antage, at det ikke ville forbedre danskernes situation."
20161208141245 2016-12-08 14:12:45 14:13:01 16 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "vi siger foreløbig tak til ministeren. der er udtrykt ønske om en anden runde. derfor giver jeg nu ordet til hr. kenneth kristensen berth, dansk folkeparti. værsgo."
